"","word","A2MVFSJBKHUPH9","A2XPQ8KYFKI6FD","A1LDS7FXQNGLEN","ANC446SIU64J6","A1WXZPUAXDE0DQ","A14N0AMVXOBZYH","A911XMMVXT7IU","AY1ZVSTHEQDH8","A12QOWM20FCN2Q","A2LFX0LP92GLCQ","A3T8CCUYDNT61C","ARNTOT4L28BBP","A1RCM1Y87J0FGW","A2TJHKHM8T2SV3","A1RWNYJA5X25YH","A2I2OHYPL49ZAI","A38UOBWJF4WFGG","AJDL05304W8E","AOTSROWZG1XS1","AWZ83IBW10B96","A23PSX2ZO4F65Q","A3NMC1E54BML7K","A5E076UK5CA9J","A117RW2F1MNBQ8","A21L2ZM379FG7","AER86HM7LU5G","AOVB3KCIIJLRJ","A2MSCP411YP41Q","A1GAARR4GOOZCO","A2U750ON775R3L","AZTDJC8RWO5C5","A1IWL4WQTKN1PR","A2L6GS9A2MMQK4","A1RE0RBV10VAVC","A3NOO9K3CY1YU5","ANDPWG91K8OEX","AKEZ83FQITFD8","AM7UBKT777C3R","A2AB80GWC0LU0P","A2EAIMII6MSIO5","A2RPQGUWVZPX7U","A14SNQOYGXPZ7K","A1JY8OZHGDL9GR","A1JBTEJN14MFFA","A3M0KT6KUJEZD1","A2NJGU26SOMOKV","A3UDP95JGEX3H1","AA8O3Z9L0FSW1","ACUXGYJAQUZAE","A14WWG6NKBDWGP","A2XKIJJPWTOQ5Z","A11GA4B4SEYK44","A3S3YW6II31OZV","ACYV5TUADOWEA","A2OIFE4TAQ7AEI","A2PE5UDQ5WG2R0","AEUGCBFJPU0MX","A2TG01V56PAL65","A1SYR0UUMZM2VH","A3QJPB0NZU5PY1","A7LIT8S8LGRAH","ANL7UI5ES4L18","AEX85SLEN727","A1FNEVG87BS5K0","A2GNS1SQLQNMR2","A1VXGA62J77RO","A2BJ35SLVKCUL7","A1H314LD953G5Q","AOZ06WXWI630","ACTW5YEWV9OR0","A8L4UTQ8RXDFS","A36TOO4WWGEEPW","A1W079WCHEQKX6","ALE5RDP8XZL3","AK9FN3FCOY9Q2","A3EQVDHHKZRC0K","ARGHS9P7FVR3W","A15QI1G4FCMV5E","A37I1ETWW49IZO","A3OQ1JKWS02NMF","A11KMPAZSE5Q0Q","A11AUVZ4MCA7VU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A26LA7PUZG0N8S","A1U1QL617G5DU3","A2DGJ8T7C3HMCQ","A3SWH7DHWHP0BO","A2HS4FQ4DR4GIK","A21TTUZSQ5ZE6C","A35QV79054LGTU","A127R5QI5OGBIK","A2VCTDV17CKH2X","A3TK9CLBA65ZZE","AK7YVYGMIF6T0","A25OW5OQG4B8FR","A2JRWVPVWD1KAS","A3EZCOCQU4QNCO"
"576","into",8.21955570844009,-100.007005897906,-8.53200222678548,NA,-64.2285999430892,-33.8980751452766,NA,-85.9088272921892,-27.7990110701928,-56.961227884136,-84.556603879637,-42.2740829323522,-43.1977500069646,13.3136696882772,-43.046976485899,-138.748525591028,25.170372719109,-22.4115019312725,-6.9509250360818,97.6684015734603,-25.1420016324899,-55.257098510956,-80.448876479253,-11.8401162991775,-60.7885493853125,-17.7895672866238,-270.099292758298,-42.6215954168488,-16.4500015571062,-20.7598923934864,-65.7913711452623,-56.5064875124866,-9.85625889859185,-97.6569105354553,123.506151602356,NA,-11.6813359073789,623.202706400046,-67.3573462086034,-55.0154709361294,-76.3580332298549,NA,-45.320480788803,7.56042790803131,-108.600711374617,-77.8294611080876,40.1547428760276,-94.4668970565543,412.963337899391,-82.9450912529878,-96.7971687553124,-39.7083407459915,-64.3023642816985,34.8225186023006,-124.379039898719,-46.2454132309858,34.0378172572448,-68.8139238247066,-29.0709689201516,-26.286401409899,-32.478382831338,-95.8274506078852,-80.1973762653413,7.4105826556209,-36.0507168327791,-40.1421724857757,-10.6746721287155,43.3726714484633,-4.48053585359108,-22.5969563705556,99.5551253532218,18.1773339249189,-28.3313256802044,-50.8269809696369,-121.714006775055,-13.5556760763675,-104.199634320752,-10.4929334956993,NA,-58.7239896144636,3.72114016566659,-77.1004207171959,-17.195747510461,-49.3448891741802,-0.442399555450261,-3.69874891032491,-16.0949201800368,-61.2722663610583,-26.0705475051227,-11.4103408600068,-56.0655302594409,23.751329106854,-13.0357795893754,18.6834330651905,-26.109586440329,-34.4656143702685,-100.974362519993,-61.5209764853244
"577","his",-22.1614065974198,-92.3472220189743,-38.9103295909178,NA,-122.887964739192,-36.725007619523,NA,-86.4966770604775,-72.7264810542405,-52.3275831722602,-152.084959216691,-54.2635475044816,-48.1408767306992,-0.0463234556960908,-59.0152211178703,-114.364744586289,-56.321982650879,-3.82244473273304,-35.4383201526054,-27.7861527407527,-48.3242042537282,-65.5158631249786,-61.0247233706732,-4.67587414602872,-26.0039745638944,265.099724097435,-249.919597858115,-67.1171265124565,-41.4354938439627,-25.049968901313,-70.7748210209442,-40.2812452162497,-54.5940004886327,-78.7650490377761,90.5413933553634,-79.1763195594053,-9.71161610903939,-286.562087073375,-59.4336315405503,-48.2764883915877,-35.1032379870116,NA,-58.9210885367937,19.8666022426739,123.279361376462,-52.7206288216691,13.9992476424206,-93.7884050314441,117.63372144822,-121.042760747049,-87.7611648423482,-24.9044311836394,-58.0173656171262,51.6985821044729,-58.9149950835114,-72.445690383955,-44.2350763095838,-20.2117735859989,13.540994600286,20.5297759083234,-9.14338609923776,-53.2654521258691,-41.5038095096373,-2.05709194868097,-7.15657464857099,-50.1437669543008,0.385844509639549,-48.1260841443586,33.5361703242677,-30.7574508923177,-106.572414430342,-90.7008384069164,-43.1216356780653,-54.8462933838258,-104.505457785084,-14.2345273971242,26.42498808195,7.17309487788767,NA,18.0912811969478,2.6069084595324,-0.233204295618197,-25.289568263648,-80.1547510257539,36.9477504340372,72.2202584290452,-29.5683157475201,-100.795791265061,-15.6867204371351,41.980906216953,-100.635532245431,9.14335874093767,-10.0473239132721,353.092486529649,-5.26428367518902,-32.8406076737822,7.24035324056111,3.93047663812473
"578","ear",-53.1614065974198,-107.347222018974,-47.9103295909178,NA,-170.887964739192,-84.725007619523,NA,-102.496677060477,-40.7264810542405,-62.3275831722602,-168.084959216691,-69.2635475044816,-52.1408767306992,0.953676544303909,-58.0152211178703,-120.364744586289,-108.321982650879,11.177555267267,-18.4383201526054,-131.786152740753,-28.3242042537282,77.4841368750214,12.9752766293268,6.32412585397128,-56.0039745638944,-30.9002759025649,-150.919597858115,132.882873487544,-55.4354938439627,-41.049968901313,-54.7748210209442,216.71875478375,-22.5940004886327,-48.7650490377761,92.5413933553634,50.8236804405947,6.28838389096061,-277.562087073375,-39.4336315405503,-84.2764883915877,17.8967620129884,NA,-41.9210885367937,-13.1333977573261,-139.720638623538,-20.7206288216691,24.9992476424206,-93.7884050314441,45.63372144822,-128.042760747049,-88.7611648423482,7.09556881636062,-68.0173656171262,51.6985821044729,-13.9149950835114,-72.445690383955,-68.2350763095838,-66.2117735859989,-5.45900539971402,-34.4702240916766,-50.1433860992378,-83.2654521258691,-50.5038095096373,7.94290805131904,-79.156574648571,-34.1437669543008,260.38584450964,-0.126084144358602,-12.4638296757323,-10.7574508923177,-105.572414430342,-46.7008384069164,-43.1216356780653,50.1537066161742,-114.505457785084,-8.2345273971242,-83.57501191805,-7.82690512211233,NA,-28.9087188030522,-5.3930915404676,-32.2332042956182,-29.289568263648,-56.1547510257539,-4.05224956596282,120.220258429045,-6.56831574752006,93.2042087349386,399.313279562865,-72.019093783047,504.364467754569,9.14335874093767,-26.0473239132721,31.0924865296486,-5.26428367518902,-32.8406076737822,-114.759646759439,-3.06952336187527
"579","that",-38.7804442915599,-101.007005897906,-25.5320022267855,NA,-208.228599943089,-2.89807514527656,NA,-118.908827292189,-139.799011070193,-56.961227884136,-166.556603879637,-73.2740829323521,-38.1977500069646,-2.68633031172279,-44.046976485899,-148.748525591028,-85.829627280891,-7.41150193127255,-38.9509250360818,-124.33159842654,4.85799836751012,3.742901489044,-34.448876479253,-11.8401162991775,-0.788549385312511,-17.7895672866238,-134.099292758298,-7.62159541684877,-65.4500015571062,-48.7598923934865,-81.7913711452623,134.493512487513,-9.85625889859185,-57.6569105354553,10.5061516023556,9.03307996795473,-27.6813359073789,-300.797293599954,-77.3573462086034,-46.0154709361294,30.6419667701451,NA,-41.320480788803,-28.4395720919687,5.39928862538268,-45.8294611080876,-19.8452571239724,-142.466897056554,-20.0366621006091,-122.945091252988,-96.7971687553124,-39.7083407459915,-64.3023642816985,50.8225186023006,-49.3790398987189,-46.2454132309858,-85.9621827427552,-68.8139238247066,-23.0709689201516,-20.286401409899,50.521617168662,4.1725493921148,-57.1973762653413,7.4105826556209,-12.0507168327791,-56.1421724857757,-50.6746721287155,-3.62732855153671,72.5194641464089,-10.5969563705556,119.555125353222,-8.82266607508109,-12.3313256802044,15.1730190303631,138.285993224945,-14.5556760763675,155.800365679248,-10.4929334956993,NA,-27.7239896144636,-5.27885983433341,-45.1004207171959,-17.195747510461,-1.34488917418024,-79.4423995554503,160.301251089675,8.90507981996318,-98.2722663610583,-33.0705475051227,11.5896591399932,-121.065530259441,3.75132910685403,-29.0357795893754,-5.31656693480952,-26.109586440329,-33.4656143702685,-52.9743625199929,-32.5209764853244
"580","caused",-58.0185196798402,-118.326573655771,-38.7753474985209,NA,-38.9098703508843,-137.244210196784,NA,-115.733127755613,-41.9440711020973,-86.2285173078876,-132.49989320553,-96.2951537880932,-39.3114965594954,-22.9663440237762,-47.1104872219564,-23.5160876005063,-129.844916540915,-24.5896163283516,-46.9761348030347,-146.422489798114,-48.7775963900133,2.26043071708915,-2.29718269641279,-48.1686006054751,-50.3576990281488,243.431849945258,-178.458682558663,87.3694667743667,-51.4790169833932,46.8202606221667,-71.8244713938985,411.043027895039,-16.3807757185101,-105.440633530814,8.43566809634018,45.4518790226747,32.379224495942,-180.267706653111,60.7952244552903,-67.4934360252129,-9.86762371554152,NA,-80.1192652928217,-26.0519207612538,-159.360856876775,-80.0471256809247,22.4657333432417,-127.823881106775,-31.3774291982671,-106.749752264865,-44.8691765812408,58.6838401293042,-36.872361610843,25.0703915979561,-43.3071295291341,-86.8448589250473,-81.416395609098,-43.018224302122,-43.2948959610268,-49.9187560463438,159.851623704462,-27.9514475719174,-66.5845097767493,6.34593186422464,-85.8390012011954,-60.1389835487256,7.20429459457455,-29.6298173658929,-4.51394820930863,-35.2759673270313,-116.18979507965,277.93367858859,-59.7507056844825,-41.7883561412592,-136.131104754996,-33.1979734348542,-75.4488791261558,2.17500975712684,NA,-12.3545312372864,-5.05039642206504,-42.8348535603514,-30.0081060040871,-51.7251654710329,-83.2226995344251,-32.5367635890652,97.8518709549297,30.774783446948,46.1617983589022,5.80716498607361,-206.92552628746,2.96726983868677,-18.012690941582,-24.1346738637257,2.19980802939117,-37.7156277632411,-84.403794041101,43.5761172677774
"581","the",-53.1614065974198,-76.3472220189743,-54.9103295909178,NA,-10.8879647391916,-48.725007619523,NA,-87.4966770604775,-24.7264810542405,-92.3275831722602,-166.084959216691,-69.2635475044816,-22.1408767306992,-15.0463234556961,-58.0152211178703,110.635255413711,-48.321982650879,-5.82244473273304,-50.4383201526054,-84.7861527407527,-18.3242042537282,3.48413687502142,239.975276629327,-27.6758741460287,53.9960254361056,281.099724097435,-15.9195978581153,4.88287348754351,-24.4354938439627,-24.049968901313,-70.7748210209442,39.7187547837503,-39.5940004886327,-28.7650490377761,50.5413933553634,110.823680440595,-9.71161610903939,-217.562087073375,-7.43363154055032,-49.2764883915877,-29.1032379870116,NA,-44.9210885367937,22.8666022426739,-21.7206386235385,-52.7206288216691,-74.0007523575794,-93.7884050314441,-25.36627855178,-125.042760747049,201.238835157652,-40.9044311836394,-28.0173656171262,51.6985821044729,-90.9149950835114,-56.445690383955,-36.2350763095838,230.788226414001,-37.459005399714,-49.4702240916766,-71.1433860992378,-80.2654521258691,-83.5038095096373,-2.05709194868097,-7.15657464857099,93.8562330456992,-119.61415549036,-64.1260841443586,-42.4638296757323,-32.7574508923177,-57.5724144303424,270.299161593084,2.87836432193472,-100.846293383826,-124.505457785084,18.7654726028758,246.42498808195,-24.8269051221123,NA,-30.9087188030522,2.6069084595324,-62.2332042956182,-34.289568263648,-48.1547510257539,-64.0522495659628,2.22025842904526,-11.5683157475201,-15.7957912650614,-25.6867204371352,-7.01909378304696,-64.6355322454313,109.143358740938,-27.0473239132721,-28.9075134703514,-15.264283675189,-32.8406076737822,-77.7596467594389,36.9304766381247
"582","barber",-26.0185196798402,-133.326573655771,-30.7753474985209,NA,-45.9098703508843,-50.2442101967838,NA,76.2668722443873,-121.944071102097,-76.2285173078876,-49.4998932055297,-112.295153788093,-38.3114965594954,-22.9663440237762,-17.1104872219564,-104.516087600506,-48.844916540915,-24.5896163283516,-48.9761348030347,-113.422489798114,-58.7775963900133,-87.7395692829108,88.7028173035872,-26.1686006054751,-10.3576990281488,243.431849945258,-256.458682558663,-30.6305332256333,-67.4790169833932,34.8202606221667,-41.8244713938985,34.0430278950395,-31.3807757185101,-85.4406335308136,9.43566809634018,5.45187902267469,-31.620775504058,207.732293346889,-18.2047755447097,46.5065639747871,-43.8676237155415,NA,-88.1192652928217,-14.0519207612538,-189.360856876775,7.9528743190753,-14.5342666567583,-63.8238811067746,18.6225708017329,-129.749752264865,-20.8691765812408,10.6838401293042,-46.872361610843,17.0703915979561,236.692870470866,-55.8448589250473,-81.416395609098,-58.018224302122,-54.2948959610268,-40.9187560463438,-77.1483762955385,-74.9514475719174,-51.5845097767493,-3.65406813577536,-69.8390012011954,-60.1389835487256,47.2042945945745,-85.6298173658929,-36.5139482093086,-3.27596732703132,-90.1897950796499,30.9336785885896,-12.7507056844825,-141.788356141259,-86.1311047549962,-7.19797343485417,-105.448879126156,-13.8249902428732,NA,-43.3545312372864,10.949603577935,-59.8348535603514,-43.0081060040871,-67.7251654710329,-77.2226995344251,0.463236410934756,-31.1481290450703,-23.225216553052,-16.8382016410978,-106.192835013926,-19.92552628746,42.9672698386868,-3.01269094158198,-42.1346738637257,-37.8001919706088,25.2843722367589,-113.403794041101,-12.4238827322226
"583","to",26.4576310967204,-82.6874381400422,35.71134304495,NA,13.4526704647059,-99.5519400937694,NA,-88.0845268287658,-15.6539510382882,-67.6939384603844,-7.61331455374431,-65.2530120766111,-14.0840034544338,-12.4063165996694,-22.9834657498415,-61.9809635815499,-35.8143380208671,-4.23338753419353,-45.9257152691289,-20.2407070549657,48.4935931250335,-1.77462773900115,31.3994297379067,14.4883680071201,18.7806002575238,798.989015481494,-208.739902957933,-35.6126576080642,-15.4209861308193,2.65995459086036,175.241729103374,250.943997079987,-35.3317420786736,200.126812459903,44.5766351083711,82.6142809132348,23.2581036893001,-230.326880546796,45.4900831275028,-68.5375058470459,1.15155725583166,NA,-44.5216962847844,13.1727765773164,299.15943412754,68.3882034647495,70.8437524088136,-13.109913006334,-12.695895002951,-138.140430241111,-103.725160929384,-58.1005216212872,-31.7323669525539,36.5746456066452,-68.4509502683038,10.3540324630758,-42.5079698764124,-64.6096233472912,-34.8470418792764,9.34595322654584,-47.8083893671375,-3.703453643853,-36.8102427539332,-1.52476655298283,-2.26243246436287,-12.1453614228259,21.4463611479945,12.3751602628195,320.552876502126,185.08205458592,-30.6999542139065,-40.5790107387518,-42.9119456759262,-40.8656057980147,-167.296908795113,-5.91337871788087,-52.9503895153481,-7.16087674852539,NA,2.90655200835918,-21.5073232466018,-18.3659878740405,-41.3833890168349,18.0353871226724,-33.6620995764754,148.139265768415,3.9582886849967,-75.3193161690646,6.69710663085239,-116.627846706087,-123.205534231422,64.5353883750213,-23.0588682371688,-19.4984600058933,-24.4189809100491,-78.2156009772959,-92.5449309988849,12.3819297615738
"584","shake",6.60051801429995,-140.666789776839,-72.1536748626532,NA,16.4307648530132,-83.0711426710301,NA,-116.320977523901,-116.871541086145,-61.5948725960118,-69.0282485425833,-46.2846183602227,-50.25462328323,-5.32633716774949,-15.0787318539277,24.8676934042328,36.662728089097,-7.00055912981206,-59.4635299195582,190.122955887673,-11.9597990112516,-44.9983338969334,-77.8730295878329,-53.0043584523263,24.4268757932694,-19.6788586706828,-30.2789876584804,160.873935678759,-62.4645092702497,7.53018411434014,63.1920787304196,316.268270191276,-46.118517308551,313.451227966866,33.4709098493479,207.242479495315,115.348944294282,-9.03250012653247,23.7189391233434,-93.7544534806712,-50.6128284726982,NA,-78.7198730408124,24.2542535733888,-127.480784125696,57.0617066054938,41.3102381096347,-47.1453890816645,-45.7070456494381,-128.847421758926,-105.833172668277,-38.5122503083436,-50.5873629462708,73.9464551001284,-57.8430847139265,27.9548639219834,-55.6892891759266,-55.4160740634143,-62.6829324405892,-50.1025787281214,-24.8133795634382,50.6105509100987,-43.8909430210453,-13.1217427400772,-16.9448590169872,17.8594219827493,-151.73518876707,150.871427041285,3.50275796855014,0.563538151206538,-63.317334863214,12.0555062567543,-27.5410156823434,-21.807668555448,101.077444234975,5.12317524438915,425.175743276546,-13.1589618692862,NA,-38.539260425875,3.83537187180077,-58.9676371387737,-43.101926757274,-35.5350273226066,-85.8325495449377,111.382243750305,160.378475387446,-3.74874145705515,-24.4543745731102,9.19841206303342,-50.4955282734505,58.3592994727704,-16.0242352654787,-11.7256203992676,-26.9548892054689,NA,-89.1890782805469,45.0275703912265
"585","his",-38.1614065974198,-108.347222018974,-6.91032959091776,NA,31.1120352608084,-84.725007619523,NA,-118.496677060477,15.2735189457595,107.67241682774,1.91504078330935,-69.2635475044816,-75.1408767306992,0.953676544303909,-26.0152211178703,69.635255413711,-10.3219826508791,11.177555267267,-50.4383201526054,7.21384725924728,-18.3242042537282,-1.51586312497858,-117.024723370673,-38.6758741460287,13.9960254361056,468.099724097435,-44.9195978581153,-61.1171265124565,4.56450615603727,-33.049968901313,-38.7748210209442,112.71875478375,-21.5940004886327,31.2349509622239,187.541393355363,240.823680440595,22.2883838909606,-58.562087073375,-26.4336315405503,39.7235116084123,178.896762012988,NA,-51.9210885367937,28.8666022426739,-193.720638623538,3.27937117833091,19.9992476424206,-109.788405031444,-21.36627855178,-120.042760747049,-66.7611648423482,-40.9044311836394,101.982634382874,43.6985821044729,-36.9149950835114,-41.445690383955,-28.2350763095838,-66.2117735859989,-11.459005399714,-8.47022409167656,-7.14338609923776,166.734547874131,-3.50380950963725,7.94290805131904,-31.156574648571,5.85623304569919,160.38584450964,-23.1260841443586,48.5361703242677,-32.7574508923177,-35.5724144303424,-43.7008384069164,2.87836432193472,0.153706616174163,-74.5054577850838,6.7654726028758,-83.57501191805,-40.8269051221123,NA,-3.90871880305222,-30.3930915404676,-31.2332042956182,-44.289568263648,23.8452489742461,76.9477504340372,148.220258429045,156.43168425248,29.2042087349386,-24.6867204371352,39.980906216953,-63.6355322454313,69.1433587409377,-10.0473239132721,-7.9075134703514,-45.264283675189,-110.840607673782,-59.7596467594389,139.930476638125
"586","head,",-40.3994819857001,-77.6667897768386,-48.1536748626532,NA,-42.5692351469868,-11.0711426710302,NA,-102.320977523901,-134.871541086145,-11.5948725960118,-31.0282485425833,-93.2846183602227,-63.25462328323,-5.32633716774949,-13.0787318539277,-141.132306595767,-64.337271910903,-41.0005591298121,-59.4635299195582,-41.8770441123267,-21.9597990112516,-64.9983338969334,156.126970412167,-41.0043584523263,-15.5731242067306,11.3211413293172,35.7210123415196,9.87393567875895,-27.4645092702497,-40.4698158856599,79.1920787304196,60.2682701912764,-29.118517308551,-46.5487720331344,24.4709098493479,NA,2.34894429428153,-113.032500126532,18.7189391233434,1.24554651932884,-23.6128284726982,NA,-81.7198730408124,-17.7457464266112,762.519215874304,9.06170660549384,23.3102381096346,-79.1453890816645,-18.7070456494381,-125.847421758926,-92.8331726682766,-38.5122503083436,-50.5873629462708,49.9464551001284,46.1569152860735,-66.0451360780166,-63.6892891759266,-40.4160740634143,45.3170675594108,15.8974212718786,-39.8133795634382,-4.3894490899013,34.1090569789547,6.87825725992277,-16.9448590169872,-22.1405780172507,-11.7351887670705,-66.1285729587148,34.5027579685501,161.563538151207,-15.317334863214,-10.9444937432457,-43.5410156823434,31.1923314445519,-28.9225557650254,-1.87682475561085,225.175743276546,-13.1589618692862,NA,-8.53926042587502,10.8353718718008,-59.9676371387737,-32.101926757274,-18.5350273226066,156.167450455062,306.382243750305,101.378475387446,62.2512585429448,14.5456254268898,-22.8015879369666,-74.4955282734505,48.3592994727704,-16.0242352654787,-9.72562039926763,-6.95488920546889,-98.0906210667548,-89.1890782805469,78.0275703912265
"587","like",-7.78044429155991,-85.0070058979065,-34.5320022267855,NA,-1.2285999430892,-75.8980751452766,NA,-68.9088272921892,-35.7990110701928,63.038772115864,-121.556603879637,-73.2740829323521,-70.1977500069646,-17.6863303117228,-29.046976485899,451.251474408972,-43.829627280891,-6.41150193127255,-38.9509250360818,-41.3315984265397,14.8579983675101,-64.257098510956,-148.448876479253,-11.8401162991775,-60.7885493853125,-64.7895672866238,-26.0992927582979,-35.6215954168488,-33.4500015571062,-52.7598923934865,402.208628854738,-9.50648751248663,-41.8562588985918,-17.6569105354553,43.5061516023557,NA,-72.6813359073789,688.202706400046,3.64265379139655,29.9845290638706,69.6419667701451,NA,-23.3204807888031,4.56042790803131,265.399288625383,-21.8294611080876,-7.84525712397238,33.5331029434457,-23.0366621006091,-107.945091252988,-120.797168755312,-23.7083407459915,-44.3023642816985,19.8225186023006,-42.3790398987189,62.7545867690142,234.037817257245,-68.8139238247066,233.929031079848,-102.286401409899,-24.478382831338,5.1725493921148,-65.1973762653413,-12.5894173443791,-36.0507168327791,-24.1421724857757,9.32532787128455,-37.6273285515367,10.5194641464089,-30.5969563705556,48.5551253532218,-5.82266607508109,-28.3313256802044,-11.8269809696369,28.2859932249454,-5.55567607636752,-84.199634320752,-26.4929334956993,NA,-35.7239896144636,-20.2788598343334,-77.1004207171959,-30.195747510461,-57.3448891741802,98.5576004445497,120.301251089675,-7.09492018003682,-33.2722663610583,-41.0705475051227,-51.4103408600068,-59.0655302594409,53.751329106854,-29.0357795893754,-0.316566934809518,-16.109586440329,NA,-106.974362519993,12.4790235146756
